rs34916635	-	-	-	-	-
rs202101384	-	-	-	-	-
rs864321639	-	-	-	-	-
rs772551056	-	-	-	-	-
rs74315370	-	-	-	-	-
rs398123690	-	-	-	-	-
rs747198089	-	-	-	-	-
rs74315369	-	-	-	-	-
rs587782703	-	-	-	-	-
rs141230910	-	-	-	-	-
rs138979875	-	-	-	-	-
rs794728951	-	-	-	-	-
rs111430410	PMID: 19184535 	SDHB-associated renal oncocytoma suggests a broadening of the renal phenotype in hereditary paragangliomatosis.	Henderson A, Douglas F, Perros P, Morgan C, Maher ER.	Fam Cancer. 2009;8(3):257-60. doi: 10.1007/s10689-009-9234-z. Epub 2009 Jan 29.	http://www.ncbi.nlm.nih.gov//pubmed/19184535
	PMID: 18728283 	Germline SDHB mutations and familial renal cell carcinoma.	Ricketts C, Woodward ER, Killick P, Morris MR, Astuti D, Latif F, Maher ER.	J Natl Cancer Inst. 2008 Sep 3;100(17):1260-2. doi: 10.1093/jnci/djn254. Epub 2008 Aug 26.	http://www.ncbi.nlm.nih.gov//pubmed/18728283
rs786203800	-	-	-	-	-
rs148738139	-	-	-	-	-
rs147815442	-	-	-	-	-
rs2746462	-	-	-	-	-
rs11203289	PMID: 25694510 	Germline and somatic SDHx alterations in apparently sporadic differentiated thyroid cancer.	Ni Y, Seballos S, Ganapathi S, Gurin D, Fletcher B, Ngeow J, Nagy R, Kloos RT, Ringel MD, LaFramboise T, Eng C.	Endocr Relat Cancer. 2015 Apr;22(2):121-30. doi: 10.1530/ERC-14-0537.	http://www.ncbi.nlm.nih.gov//pubmed/25694510
	PMID: 21979946 	Germline SDHx variants modify breast and thyroid cancer risks in Cowden and Cowden-like syndrome via FAD/NAD-dependant destabilization of p53.	Ni Y, He X, Chen J, Moline J, Mester J, Orloff MS, Ringel MD, Eng C.	Hum Mol Genet. 2012 Jan 15;21(2):300-10. doi: 10.1093/hmg/ddr459. Epub 2011 Oct 6.	http://www.ncbi.nlm.nih.gov//pubmed/21979946
rs864622010	-	-	-	-	-
rs779536510	-	-	-	-	-
rs137852937	-	-	-	-	-
rs387906314	-	-	-	-	-
rs587777845	-	-	-	-	-
rs539999527	-	-	-	-	-
rs796052209	-	-	-	-	-
rs757121959	-	-	-	-	-
rs796052208	-	-	-	-	-
rs587776800	-	-	-	-	-
rs387906795	-	-	-	-	-
rs387906796	-	-	-	-	-
rs200954922	-	-	-	-	-
rs756677845	-	-	-	-	-
rs371854396	-	-	-	-	-
rs74315360	-	-	-	-	-
rs74315357	-	-	-	-	-
rs730882053	-	-	-	-	-
rs28940284	-	-	-	-	-
rs74315358	-	-	-	-	-
rs398124659	-	-	-	-	-
rs74315355	-	-	-	-	-
rs74315359	-	-	-	-	-
rs28940285	-	-	-	-	-
rs119451946	-	-	-	-	-
rs74315361	-	-	-	-	-
rs74315356	-	-	-	-	-
rs45539432	-	-	-	-	-
rs730880302	-	-	-	-	-
rs587776874	-	-	-	-	-
rs145940009	-	-	-	-	-
rs369105590	-	-	-	-	-
rs34189097	-	-	-	-	-
rs607254	-	-	-	-	-
rs387906831	-	-	-	-	-
rs193921047	-	-	-	-	-
rs3026906	-	-	-	-	-
rs121918005	-	-	-	-	-
rs121918001	-	-	-	-	-
rs121918003	-	-	-	-	-
rs781264043	-	-	-	-	-
rs121918015	-	-	-	-	-
rs1780316	-	-	-	-	-
rs121918013	-	-	-	-	-
rs184095519	-	-	-	-	-
rs786204530	-	-	-	-	-
rs121918011	-	-	-	-	-
rs138587317	-	-	-	-	-
rs149344982	-	-	-	-	-
rs121918012	-	-	-	-	-
rs121918019	-	-	-	-	-
rs121918000	-	-	-	-	-
rs199590449	-	-	-	-	-
rs121918007	-	-	-	-	-
rs121918004	-	-	-	-	-
rs749544042	-	-	-	-	-
rs766076920	-	-	-	-	-
rs121918018	-	-	-	-	-
rs3200254	PMID: 19500388 	Mild forms of hypophosphatasia mostly result from dominant negative effect of severe alleles or from compound heterozygosity for severe and moderate alleles.	Fauvert D, Brun-Heath I, Lia-Baldini AS, Bellazi L, Taillandier A, Serre JL, de Mazancourt P, Mornet E.	BMC Med Genet. 2009 Jun 6;10:51. doi: 10.1186/1471-2350-10-51.	http://www.ncbi.nlm.nih.gov//pubmed/19500388
	PMID: 18769922 	No significant association between genetic polymorphisms in the TNAP gene and ankylosing spondylitis in the Chinese Han population.	Cheng N, Cai Q, Fang M, Duan S, Lin J, Hu J, Chen R, Sun S.	Rheumatol Int. 2009 Jan;29(3):305-10. doi: 10.1007/s00296-008-0670-0. Epub 2008 Sep 4.	http://www.ncbi.nlm.nih.gov//pubmed/18769922
	PMID: 17195227 	Association of a TNAP haplotype with ankylosing spondylitis.	Tsui HW, Inman RD, Reveille JD, Tsui FW.	Arthritis Rheum. 2007 Jan;56(1):234-43.	http://www.ncbi.nlm.nih.gov//pubmed/17195227
rs786204442	-	-	-	-	-
rs786204634	-	-	-	-	-
rs121918020	-	-	-	-	-
rs786204473	-	-	-	-	-
rs121918002	-	-	-	-	-
rs755529290	-	-	-	-	-
rs121918017	-	-	-	-	-
rs121918010	-	-	-	-	-
rs121918009	-	-	-	-	-
rs121918008	-	-	-	-	-
rs121918014	-	-	-	-	-
rs121918006	-	-	-	-	-
rs121918016	-	-	-	-	-
rs387906525	-	-	-	-	-
rs34605986	PMID: 26272126  [PubMed - in process] PMCID: PMC4557269 	Common and rare variants associated with kidney stones and biochemical traits.	Oddsson A1, Sulem P1, Helgason H2, Edvardsson VO3, Thorleifsson G1, Sveinbjörnsson G1, Haraldsdottir E1, Eyjolfsson GI4, Sigurdardottir O5, Olafsson I6, Masson G1, Holm H1, Gudbjartsson DF2, Thorsteinsdottir U7, Indridason OS8, Palsson R9, Stefansson K7.	Nat Commun. 2015 Aug 14;6:7975. doi: 10.1038/ncomms8975.	http://www.ncbi.nlm.nih.gov/pubmed/26272126
rs193921025	-	-	-	-	-
rs141280063	-	-	-	-	-
rs151184052	-	-	-	-	-
rs140403186	-	-	-	-	-
rs78944354	-	-	-	-	-
rs111866498	-	-	-	-	-
rs112062179	-	-	-	-	-
rs143543800	-	-	-	-	-
rs369024085	-	-	-	-	-
rs201759348	-	-	-	-	-
rs188987688	-	-	-	-	-
rs200565716	-	-	-	-	-
rs143437991	-	-	-	-	-
rs557762861	-	-	-	-	-
rs2229474	-	-	-	-	-
rs555463533	-	-	-	-	-
rs2290498	-	-	-	-	-
rs368047383	-	-	-	-	-
rs148803046	-	-	-	-	-
rs775389963	-	-	-	-	-
rs142433309	-	-	-	-	-
rs368983547	-	-	-	-	-
rs137853248	-	-	-	-	-
rs146184130	-	-	-	-	-
rs745452577	-	-	-	-	-
rs2228348	-	-	-	-	-
rs78889849	-	-	-	-	-
rs62642528	-	-	-	-	-
rs773662857	-	-	-	-	-
rs143736974	-	-	-	-	-
rs145476116	-	-	-	-	-
rs143669458	-	-	-	-	-
rs377228309	-	-	-	-	-
rs75467696	-	-	-	-	-
rs751375092	-	-	-	-	-
rs149574138	-	-	-	-	-
rs797044916	-	-	-	-	-
rs864309721	-	-	-	-	-
rs797044870	-	-	-	-	-
rs121908650	-	-	-	-	-
rs121908651	-	-	-	-	-
rs121908652	-	-	-	-	-
rs121908653	-	-	-	-	-
rs121909581	-	-	-	-	-
rs150803261	-	-	-	-	-
rs35882952	-	-	-	-	-
rs28936395	-	-	-	-	-
rs121912582	-	-	-	-	-
rs76826147	-	-	-	-	-
rs864309715	-	-	-	-	-
rs864309716	-	-	-	-	-
rs864309714	-	-	-	-	-
rs10917413	-	-	-	-	-
rs587777120	-	-	-	-	-
rs121434389	-	-	-	-	-
rs587777119	-	-	-	-	-
rs28940885	-	-	-	-	-
rs3180383	-	-	-	-	-
rs143694860	-	-	-	-	-
rs137853861	-	-	-	-	-
rs727503942	-	-	-	-	-
rs141022680	-	-	-	-	-
rs760941	-	-	-	-	-
rs147618796	-	-	-	-	-
rs28940884	-	-	-	-	-
rs148834880	-	-	-	-	-
rs137853860	-	-	-	-	-
rs200584878	-	-	-	-	-
rs6692104	-	-	-	-	-
rs199904829	-	-	-	-	-
rs140515600	-	-	-	-	-
rs121908045	-	-	-	-	-
rs137853859	-	-	-	-	-
rs398123346	-	-	-	-	-
rs727503943	-	-	-	-	-
rs727503944	-	-	-	-	-
rs28940883	-	-	-	-	-
rs121908047	-	-	-	-	-
rs794727702	-	-	-	-	-
rs28940882	-	-	-	-	-
rs370761057	-	-	-	-	-
rs398123345	-	-	-	-	-
rs121908046	-	-	-	-	-
rs796065329	-	-	-	-	-
rs727503945	-	-	-	-	-
rs794727483	-	-	-	-	-
rs786205431	-	-	-	-	-
rs121964998	-	-	-	-	-
rs727503963	-	-	-	-	-
rs719400	PMID: 17847002  [PubMed - indexed for MEDLINE] PMCID: PMC2227927 	An LRP8 variant is associated with familial and premature coronary artery disease and myocardial infarction.	Shen GQ1, Li L, Girelli D, Seidelmann SB, Rao S, Fan C, Park JE, Xi Q, Li J, Hu Y, Olivieri O, Marchant K, Barnard J, Corrocher R, Elston R, Cassano J, Henderson S, Hazen SL, Plow EF, Topol EJ, Wang QK.	Am J Hum Genet. 2007 Oct;81(4):780-91. Epub  2007 Aug 31.	http://www.ncbi.nlm.nih.gov/pubmed/17847002
rs121964996	-	-	-	-	-
rs752137615	-	-	-	-	-
rs121964997	-	-	-	-	-
rs763494292	-	-	-	-	-
rs118204450	-	-	-	-	-
rs80358199	-	-	-	-	-
rs80358197	-	-	-	-	-
rs80358195	-	-	-	-	-
rs794727774	-	-	-	-	-
rs864309551	-	-	-	-	-
rs13551	-	-	-	-	-
rs587779399	-	-	-	-	-
rs80358198	-	-	-	-	-
rs864309552	-	-	-	-	-
rs587779398	-	-	-	-	-
rs80358196	-	-	-	-	-
rs2070956	-	-	-	-	-
rs2070955	-	-	-	-	-
rs2070954	-	-	-	-	-
rs864309633	-	-	-	-	-
rs797044857	-	-	-	-	-
rs121912762	-	-	-	-	-
rs1053355	-	-	-	-	-
rs1053356	-	-	-	-	-
rs1053359	-	-	-	-	-
rs150073306	-	-	-	-	-
rs1053362	-	-	-	-	-
rs121912763	-	-	-	-	-
rs146292192	-	-	-	-	-
rs138235491	-	-	-	-	-
rs146093871	-	-	-	-	-
rs748033761	-	-	-	-	-
rs609320	PMID: 21257350  [PubMed - indexed for MEDLINE] PMCID: PMC3058268 	DNA-based methods in the immunohematology reference laboratory.	Reid ME1, Denomme GA.	Transfus Apher Sci. 2011 Feb;44(1):65-72. doi: 10.1016/j.transci.2010.12.011. Epub  2011 Jan 22.	http://www.ncbi.nlm.nih.gov/pubmed/21257350
rs676785	PMID: 21257350  [PubMed - indexed for MEDLINE] PMCID: PMC3058268 	DNA-based methods in the immunohematology reference laboratory.	Reid ME1, Denomme GA.	Transfus Apher Sci. 2011 Feb;44(1):65-72. doi: 10.1016/j.transci.2010.12.011. Epub  2011 Jan 22.	http://www.ncbi.nlm.nih.gov/pubmed/21257350
rs1053344	-	-	-	-	-
rs181860403	-	-	-	-	-
rs586178	-	-	-	-	-
rs121908324	-	-	-	-	-
rs121908325	-	-	-	-	-
rs121908326	-	-	-	-	-
rs794726948	-	-	-	-	-
rs121908184	-	-	-	-	-
rs797044621	-	-	-	-	-
rs794726947	-	-	-	-	-
rs797044620	-	-	-	-	-
rs187960531	-	-	-	-	-
rs398124359	-	-	-	-	-
rs794726949	-	-	-	-	-
rs761605974	-	-	-	-	-
rs398124360	-	-	-	-	-
rs35019869	-	-	-	-	-
rs201692549	-	-	-	-	-
rs7349185	-	-	-	-	-
rs141295085	-	-	-	-	-
rs398124361	-	-	-	-	-
rs727504148	-	-	-	-	-
rs115852080	-	-	-	-	-
rs368104077	-	-	-	-	-
rs199709671	-	-	-	-	-
rs121908182	-	-	-	-	-
rs797045950	-	-	-	-	-
rs34177164	-	-	-	-	-
rs794727808	-	-	-	-	-
rs121908188	PMID: 16365872  [PubMed - indexed for MEDLINE]  	SEPN1: associated with congenital fiber-type disproportion and insulin resistance.	Clarke NF1, Kidson W, Quijano-Roy S, Estournet B, Ferreiro A, Guicheney P, Manson JI, Kornberg AJ, Shield LK, North KN.	Ann Neurol. 2006 Mar;59(3):546-52.	http://www.ncbi.nlm.nih.gov/pubmed/16365872
rs147587542	-	-	-	-	-
rs201316362	-	-	-	-	-
rs148071754	-	-	-	-	-
rs794727976	-	-	-	-	-
rs760597	-	-	-	-	-
rs369207232	-	-	-	-	-
rs377215510	-	-	-	-	-
rs797045949	-	-	-	-	-
rs121908186	-	-	-	-	-
rs121908187	-	-	-	-	-
rs587776597	-	-	-	-	-
rs121908185	-	-	-	-	-
rs41284305	-	-	-	-	-
rs727504149	-	-	-	-	-
rs2294228	PMID: 22615972  [PubMed - indexed for MEDLINE] PMCID: PMC3355111 	Genetic variation in selenoprotein genes, lifestyle, and risk of colon and rectal cancer.	Slattery ML1, Lundgreen A, Welbourn B, Corcoran C, Wolff RK.	PLoS One. 2012;7(5):e37312. doi: 10.1371/journal.pone.0037312. Epub  2012 May 17.	http://www.ncbi.nlm.nih.gov/pubmed/22615972
rs149623434	-	-	-	-	-
rs200128474	-	-	-	-	-
rs864622019	-	-	-	-	-
rs587776926	-	-	-	-	-
rs148395034	-	-	-	-	-
rs730880235	-	-	-	-	-
rs770729739	-	-	-	-	-
rs200811483	-	-	-	-	-
rs140523053	-	-	-	-	-
rs140685957	-	-	-	-	-
rs147394623	-	-	-	-	-
rs144459149	-	-	-	-	-
rs794727876	-	-	-	-	-
rs376517028	-	-	-	-	-
rs797045262	-	-	-	-	-
rs587779737	-	-	-	-	-
rs797045263	-	-	-	-	-
rs797045265	-	-	-	-	-
rs369923774	-	-	-	-	-
rs367889013	-	-	-	-	-
rs387906845	-	-	-	-	-
rs145886877	-	-	-	-	-
rs587778051	-	-	-	-	-
rs387906846	-	-	-	-	-
rs369118235	-	-	-	-	-
rs112918204	-	-	-	-	-
rs116540923	-	-	-	-	-
rs61756316	-	-	-	-	-
rs797045264	-	-	-	-	-
rs587778053	-	-	-	-	-
rs587778054	-	-	-	-	-
rs140946580	-	-	-	-	-
rs41303631	-	-	-	-	-
rs143257313	-	-	-	-	-
rs587778052	-	-	-	-	-
rs149633292	-	-	-	-	-
rs387907023	-	-	-	-	-
rs376328153	-	-	-	-	-
rs267606952	-	-	-	-	-
rs139073416	-	-	-	-	-
rs267606951	-	-	-	-	-
rs146969255	-	-	-	-	-
rs74315350	-	-	-	-	-
rs201991593	-	-	-	-	-
rs74315349	-	-	-	-	-
rs797044991	-	-	-	-	-
rs786204831	-	-	-	-	-
rs532781899	PMID: 25662573  [PubMed - indexed for MEDLINE]  	Primary Ficolin-3 deficiency--Is it associated with increased susceptibility to infections?	Michalski M1, Świerzko AS2, Pągowska-Klimek I3, Niemir ZI4, Mazerant K5, Domżalska-Popadiuk I6, Moll M7, Cedzyński M5.	Immunobiology. 2015 Jun;220(6):711-3. doi: 10.1016/j.imbio.2015.01.003. Epub  2015 Jan 19.	http://www.ncbi.nlm.nih.gov/pubmed/25662573
rs796065041	-	-	-	-	-
rs772318314	-	-	-	-	-
rs587779767	PMID: 24791903  [PubMed - indexed for MEDLINE] PMCID: PMC4067559 	De novo truncating mutations in AHDC1 in individuals with syndromic expressive language delay, hypotonia, and sleep apnea.	Xia F1, Bainbridge MN2, Tan TY3, Wangler MF4, Scheuerle AE5, Zackai EH6, Harr MH6, Sutton VR4, Nalam RL7, Zhu W1, Nash M8, Ryan MM8, Yaplito-Lee J8, Hunter JV9, Deardorff MA6, Penney SJ1, Beaudet AL1, Plon SE4, Boerwinkle EA10, Lupski JR4, Eng CM1, Muzny DM2, Yang Y1, Gibbs RA11.	Am J Hum Genet. 2014 May 1;94(5):784-9. doi: 10.1016/j.ajhg.2014.04.006.	http://www.ncbi.nlm.nih.gov/pubmed/24791903
rs587779768	PMID: 24791903  [PubMed - indexed for MEDLINE] PMCID: PMC4067559 	De novo truncating mutations in AHDC1 in individuals with syndromic expressive language delay, hypotonia, and sleep apnea.	Xia F1, Bainbridge MN2, Tan TY3, Wangler MF4, Scheuerle AE5, Zackai EH6, Harr MH6, Sutton VR4, Nalam RL7, Zhu W1, Nash M8, Ryan MM8, Yaplito-Lee J8, Hunter JV9, Deardorff MA6, Penney SJ1, Beaudet AL1, Plon SE4, Boerwinkle EA10, Lupski JR4, Eng CM1, Muzny DM2, Yang Y1, Gibbs RA11.	Am J Hum Genet. 2014 May 1;94(5):784-9. doi: 10.1016/j.ajhg.2014.04.006.	http://www.ncbi.nlm.nih.gov/pubmed/24791903
rs796065043	-	-	-	-	-
rs587779766	PMID: 24791903  [PubMed - indexed for MEDLINE] PMCID: PMC4067559 	De novo truncating mutations in AHDC1 in individuals with syndromic expressive language delay, hypotonia, and sleep apnea.	Xia F1, Bainbridge MN2, Tan TY3, Wangler MF4, Scheuerle AE5, Zackai EH6, Harr MH6, Sutton VR4, Nalam RL7, Zhu W1, Nash M8, Ryan MM8, Yaplito-Lee J8, Hunter JV9, Deardorff MA6, Penney SJ1, Beaudet AL1, Plon SE4, Boerwinkle EA10, Lupski JR4, Eng CM1, Muzny DM2, Yang Y1, Gibbs RA11.	Am J Hum Genet. 2014 May 1;94(5):784-9. doi: 10.1016/j.ajhg.2014.04.006.	http://www.ncbi.nlm.nih.gov/pubmed/24791903
rs796065042	-	-	-	-	-
rs796065040	-	-	-	-	-
rs796065039	-	-	-	-	-
rs757344841	-	-	-	-	-
rs121434564	-	-	-	-	-
rs2282440	PMID: 17018662  [PubMed - indexed for MEDLINE]  	Positive association of obesity with single nucleotide polymorphisms of syndecan 3 in the Korean population.	Ha E1, Kim MJ, Choi BK, Rho JJ, Oh DJ, Rho TH, Kim KH, Lee HJ, Shin DH, Yim SV, Baik HH, Chung JH, Kim JW.	J Clin Endocrinol Metab. 2006 Dec;91(12):5095-9. Epub  2006 Oct 3.	http://www.ncbi.nlm.nih.gov/pubmed/17018662
rs2491132	PMID: 17018662 	Positive association of obesity with single nucleotide polymorphisms of syndecan 3 in the Korean population.	Ha E, Kim MJ, Choi BK, Rho JJ, Oh DJ, Rho TH, Kim KH, Lee HJ, Shin DH, Yim SV, Baik HH, Chung JH, Kim JW.	J Clin Endocrinol Metab. 2006 Dec;91(12):5095-9. Epub 2006 Oct 3.	http://www.ncbi.nlm.nih.gov//pubmed/17018662
	PMID: 14606043 	Dominant intermediate Charcot-Marie-Tooth type C maps to chromosome 1p34-p35.	Jordanova A, Thomas FP, Guergueltcheva V, Tournev I, Gondim FA, Ishpekova B, De Vriendt E, Jacobs A, Litvinenko I, Ivanova N, Buzhov B, De Jonghe P, Kremensky I, Timmerman V.	Am J Hum Genet. 2003 Dec;73(6):1423-30. Epub 2003 Nov 6.	http://www.ncbi.nlm.nih.gov//pubmed/14606043
rs483352865	-	-	-	-	-
rs483352875	-	-	-	-	-
rs431905488	PMID: 25027319  [PubMed - indexed for MEDLINE] PMCID: PMC4240203 	Functional characterization of FABP3, 5 and 7 gene variants identified in schizophrenia and autism spectrum disorder and mouse behavioral studies.	Shimamoto C1, Ohnishi T2, Maekawa M2, Watanabe A2, Ohba H2, Arai R3, Iwayama Y2, Hisano Y2, Toyota T2, Toyoshima M2, Suzuki K4, Shirayama Y5, Nakamura K6, Mori N4, Owada Y7, Kobayashi T8, Yoshikawa T9.	Hum Mol Genet. 2014 Dec 15;23(24):6495-511. doi: 10.1093/hmg/ddu369. Epub  2014 Jul 15.	http://www.ncbi.nlm.nih.gov/pubmed/25027319
rs431905487	PMID: 25027319  [PubMed - indexed for MEDLINE] PMCID: PMC4240203 	Functional characterization of FABP3, 5 and 7 gene variants identified in schizophrenia and autism spectrum disorder and mouse behavioral studies.	Shimamoto C1, Ohnishi T2, Maekawa M2, Watanabe A2, Ohba H2, Arai R3, Iwayama Y2, Hisano Y2, Toyota T2, Toyoshima M2, Suzuki K4, Shirayama Y5, Nakamura K6, Mori N4, Owada Y7, Kobayashi T8, Yoshikawa T9.	Hum Mol Genet. 2014 Dec 15;23(24):6495-511. doi: 10.1093/hmg/ddu369. Epub  2014 Jul 15.	http://www.ncbi.nlm.nih.gov/pubmed/25027319
rs483352874	-	-	-	-	-
rs41263993	-	-	-	-	-
rs199647520	-	-	-	-	-
rs587777335	-	-	-	-	-
rs797044931	-	-	-	-	-
rs201687117	-	-	-	-	-
rs780574093	-	-	-	-	-
rs863224717	-	-	-	-	-
rs373909518	-	-	-	-	-
rs141323599	-	-	-	-	-
rs786205442	-	-	-	-	-
rs121908834	-	-	-	-	-
rs751440666	-	-	-	-	-
rs786200893	-	-	-	-	-
rs786204003	-	-	-	-	-
rs587777891	-	-	-	-	-
rs121908833	-	-	-	-	-
rs775863165	-	-	-	-	-
rs786205675	-	-	-	-	-
rs550921485	-	-	-	-	-
rs267606646	-	-	-	-	-
rs12116440	-	-	-	-	-
rs267606645	-	-	-	-	-
rs267606644	-	-	-	-	-
rs559947967	-	-	-	-	-
rs267606643	-	-	-	-	-
rs267606648	-	-	-	-	-
rs587780848	-	-	-	-	-
rs387906581	-	-	-	-	-
rs267606647	-	-	-	-	-
rs137853206	-	-	-	-	-
rs193921034	-	-	-	-	-
rs80358211	-	-	-	-	-
rs80358212	-	-	-	-	-
rs139849901	-	-	-	-	-
rs80358210	-	-	-	-	-
rs80358207	-	-	-	-	-
rs80358206	-	-	-	-	-
rs147912521	-	-	-	-	-
rs80358213	-	-	-	-	-
rs3738346	-	-	-	-	-
rs755931	-	-	-	-	-
rs200902087	-	-	-	-	-
rs74315315	-	-	-	-	-
rs74315316	-	-	-	-	-
rs145247495	-	-	-	-	-
rs1805063	PMID: 24962056  [PubMed - indexed for MEDLINE] PMCID: PMC4077152 	Terminal chromosome 4q deletion syndrome in an infant with hearing impairment and moderate syndromic features: review of literature.	Vona B, Nanda I, Neuner C, Schröder J, Kalscheuer VM, Shehata-Dieler W, Haaf T1.	BMC Med Genet. 2014 Jun 25;15:72. doi: 10.1186/1471-2350-15-72.	http://www.ncbi.nlm.nih.gov/pubmed/24962056
rs727504610	-	-	-	-	-
rs28937583	-	-	-	-	-
rs74315321	-	-	-	-	-
rs786200895	-	-	-	-	-
rs74315317	-	-	-	-	-
rs201314683	-	-	-	-	-
rs150245955	-	-	-	-	-
rs199689484	-	-	-	-	-
rs41310442	-	-	-	-	-
rs145436095	-	-	-	-	-
rs770247378	-	-	-	-	-
rs74315320	-	-	-	-	-
rs61732640	-	-	-	-	-
rs200055020	-	-	-	-	-
rs121908851	-	-	-	-	-
rs80297119	-	-	-	-	-
rs74315319	-	-	-	-	-
rs370947069	-	-	-	-	-
rs74315318	-	-	-	-	-
rs61732307	-	-	-	-	-
rs61744512	-	-	-	-	-
rs117385606	-	-	-	-	-
rs376506263	-	-	-	-	-
rs61734064	-	-	-	-	-
rs727503069	-	-	-	-	-
rs35983826	-	-	-	-	-
rs727504229	-	-	-	-	-
rs80358191	-	-	-	-	-
rs80358192	-	-	-	-	-
rs121918426	-	-	-	-	-
rs796065343	-	-	-	-	-
rs3918020	-	-	-	-	-
rs606231474	-	-	-	-	-
rs606231475	-	-	-	-	-
rs606231473	-	-	-	-	-
rs387906986	-	-	-	-	-
rs193920913	-	-	-	-	-
rs193920778	-	-	-	-	-
rs386833624	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs199882794	-	-	-	-	-
rs113082671	-	-	-	-	-
rs150454815	-	-	-	-	-
rs386833671	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs146902902	-	-	-	-	-
rs386833670	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs386833669	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs386833668	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs72937434	-	-	-	-	-
rs794727955	-	-	-	-	-
rs367820578	-	-	-	-	-
rs368106574	-	-	-	-	-
rs386833667	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs146002450	-	-	-	-	-
rs386833666	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs386833665	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs386833664	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs746043871	-	-	-	-	-
rs796052926	-	-	-	-	-
rs386833663	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
rs386833662	PMID: 21990111  [PubMed - indexed for MEDLINE]  	Update of the mutation spectrum and clinical correlations of over 360 mutations in eight genes that underlie the neuronal ceroid lipofuscinoses.	Kousi M1, Lehesjoki AE, Mole SE.	Hum Mutat. 2012 Jan;33(1):42-63. doi: 10.1002/humu.21624. Epub  2011 Nov 16.	http://www.ncbi.nlm.nih.gov/pubmed/21990111
